7.0488 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='black', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x112b78490>, name='window1', pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.9493 	EXP 	Created Evaluation = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=30, italic=False, name='Evaluation', opacity=1.0, ori=0, pos=array([   0.,  300.]), rgb=array([ 255.,  255.,  255.]), text=u'Is this pathway correct? \n', units='pix', win=Window(...), wrapWidth=500)
7.9546 	EXP 	Created polygon = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-2.0, fillColor=u'red', fillColorSpace='named', fillRGB=array([ 255.,    0.,    0.]), interpolate=True, lineColor=u'red', lineColorSpace='named', lineRGB=array([ 255.,    0.,    0.]), lineWidth=1, name='polygon', opacity=1.0, ori=array(0.0), pos=array([ 250.,    0.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.9599 	EXP 	Created polygon_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-3.0, fillColor='green', fillColorSpace='named', fillRGB=array([   0.,  128.,    0.]), interpolate=True, lineColor='green', lineColorSpace='named', lineRGB=array([   0.,  128.,    0.]), lineWidth=1, name='polygon_2', opacity=1.0, ori=array(0.0), pos=array([ 365., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.9652 	EXP 	Created polygon_3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor='blue', lineColorSpace='named', lineRGB=array([   0.,    0.,  255.]), lineWidth=1, name='polygon_3', opacity=1.0, ori=array(0.0), pos=array([ 135., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.9704 	EXP 	Created polygon_4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-5.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor='blue', lineColorSpace='named', lineRGB=array([   0.,    0.,  255.]), lineWidth=1, name='polygon_4', opacity=1.0, ori=array(0.0), pos=array([ 250., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.9819 	EXP 	Created choice = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50, italic=False, name='choice', opacity=1.0, ori=0, pos=array([   0., -300.]), rgb=array([ 255.,  255.,  255.]), text=u"Press 'y' for Yes  \nPress 'n' for No", units='pix', win=Window(...), wrapWidth=500)
7.9957 	EXP 	Created thankyou = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50, italic=False, name='thankyou', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
8.0145 	EXP 	welcome: autoDraw = True
10.0146 	EXP 	welcome: autoDraw = False
10.0146 	EXP 	text: autoDraw = True
13.2585 	DATA 	Keypress: space
13.2818 	EXP 	text: autoDraw = False
13.2818 	EXP 	n1: fillColor = u'blue (named)'
13.2818 	EXP 	n1: pos = array([ 20.,   0.])
13.2818 	EXP 	nod2: pos = array([ 365.,    0.])
13.2818 	EXP 	robE: ori = 0.0
13.2818 	EXP 	n1: autoDraw = True
13.2818 	EXP 	nod2: autoDraw = True
13.2818 	EXP 	nod3: autoDraw = True
13.2818 	EXP 	robE: autoDraw = True
13.2818 	EXP 	robS: autoDraw = True
13.2818 	EXP 	ready: autoDraw = True
14.2654 	EXP 	nod3: autoDraw = False
14.2654 	EXP 	ready: autoDraw = False
19.9528 	DATA 	Keypress: space
19.9750 	EXP 	Imported designs.xlsx as conditions, 4 conditions, 16 params
19.9754 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
19.9762 	EXP 	New trial (rep=0, index=0): {u'n2col': u'blue', u'n4col': u'red', u'n3col': u'green', u'r4': u'd', u'n1col': u'blue', u'r1': u'a', u'r2': u'b', u'rs': u'LOC21', u'r3': u'c', u're': u'LOC9', u'n5col': u'red', u'n1': u'LOC22', u'n2': u'LOC23', u'n3': u'LOC24', u'n4': u'LOC19', u'n5': u'LOC14'}
19.9994 	EXP 	n1: autoDraw = False
19.9994 	EXP 	nod2: autoDraw = False
19.9994 	EXP 	nod3: autoDraw = False
19.9994 	EXP 	robE: autoDraw = False
19.9994 	EXP 	robS: autoDraw = False
19.9994 	EXP 	ready: autoDraw = False
19.9994 	EXP 	robotS: pos = array([  20., -230.])
19.9994 	EXP 	node1: fillColor = u'blue (named)'
19.9994 	EXP 	node1: pos = array([ 135., -230.])
19.9994 	EXP 	node2: fillColor = u'blue (named)'
19.9994 	EXP 	node2: pos = array([ 250., -230.])
19.9994 	EXP 	node3: fillColor = u'green (named)'
19.9994 	EXP 	node3: pos = array([ 365., -230.])
19.9994 	EXP 	node4: fillColor = u'red (named)'
19.9994 	EXP 	node4: pos = array([ 365., -115.])
19.9994 	EXP 	node5: fillColor = u'red (named)'
19.9994 	EXP 	node5: pos = array([ 365.,    0.])
19.9994 	EXP 	robotF: pos = array([ 365.,  115.])
19.9994 	EXP 	whitebackground: autoDraw = True
19.9994 	EXP 	robotS: autoDraw = True
19.9994 	EXP 	node1: autoDraw = True
19.9994 	EXP 	node2: autoDraw = True
19.9994 	EXP 	node3: autoDraw = True
19.9994 	EXP 	node4: autoDraw = True
19.9994 	EXP 	node5: autoDraw = True
19.9994 	EXP 	robotF: autoDraw = True
19.9994 	EXP 	select1: autoDraw = True
19.9994 	EXP 	select2: autoDraw = True
19.9994 	EXP 	select3: autoDraw = True
19.9994 	EXP 	select4: autoDraw = True
19.9994 	EXP 	selection: autoDraw = True
19.9994 	EXP 	master: autoDraw = True
19.9994 	EXP 	sel: autoDraw = True
20.6527 	DATA 	Keypress: escape
