6.8702 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='black', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x112bb6a10>, name='window1', pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.5732 	EXP 	Created node5 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-8.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=0, name='node5', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.5857 	EXP 	Created robotF = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, image='robot1.png', interpolate=True, mask=None, maskParams=None, name='robotF', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 100.,  100.]), texRes=128, units='pix', win=Window(...))
7.5913 	EXP 	Created select1 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-10.0, fillColor='red', fillColorSpace='named', fillRGB=array([ 255.,    0.,    0.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=0, name='select1', opacity=1.0, ori=array(0.0), pos=array([-630.,    0.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.5970 	EXP 	Created select2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-11.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=0, name='select2', opacity=1.0, ori=array(0.0), pos=array([-630., -120.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.6030 	EXP 	Created select3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-12.0, fillColor='yellow', fillColorSpace='named', fillRGB=array([ 255.,  255.,    0.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=0, name='select3', opacity=1.0, ori=array(0.0), pos=array([-630., -240.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.6085 	EXP 	Created select4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-13.0, fillColor='green', fillColorSpace='named', fillRGB=array([   0.,  128.,    0.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=0, name='select4', opacity=1.0, ori=array(0.0), pos=array([-630., -360.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.6245 	EXP 	Created selection = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-14.0, flipHoriz=False, flipVert=False, image='lettera.png', interpolate=True, mask=None, maskParams=None, name='selection', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 400.,  200.]), texRes=128, units='pix', win=Window(...))
7.6529 	EXP 	Created master = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-15.0, flipHoriz=False, flipVert=False, image='mastershapes.png', interpolate=True, mask=None, maskParams=None, name='master', opacity=1.0, ori=0.0, pos=array([-510.,   90.]), size=array([ 500.,  400.]), texRes=128, units='pix', win=Window(...))
7.6789 	EXP 	Created sel = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-16.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=30, italic=False, name='sel', opacity=1.0, ori=0, pos=array([-450.,  300.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
7.6865 	EXP 	Created Evaluation = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=30, italic=False, name='Evaluation', opacity=1.0, ori=0, pos=array([   0.,  300.]), rgb=array([ 255.,  255.,  255.]), text=u'Is this pathway correct? \n', units='pix', win=Window(...), wrapWidth=500)
7.6916 	EXP 	Created polygon = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-2.0, fillColor='red', fillColorSpace='named', fillRGB=array([ 255.,    0.,    0.]), interpolate=True, lineColor='red', lineColorSpace='named', lineRGB=array([ 255.,    0.,    0.]), lineWidth=1, name='polygon', opacity=1.0, ori=array(0.0), pos=array([ 250.,    0.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.6967 	EXP 	Created polygon_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-3.0, fillColor='green', fillColorSpace='named', fillRGB=array([   0.,  128.,    0.]), interpolate=True, lineColor='green', lineColorSpace='named', lineRGB=array([   0.,  128.,    0.]), lineWidth=1, name='polygon_2', opacity=1.0, ori=array(0.0), pos=array([ 365., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.7018 	EXP 	Created polygon_3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor='blue', lineColorSpace='named', lineRGB=array([   0.,    0.,  255.]), lineWidth=1, name='polygon_3', opacity=1.0, ori=array(0.0), pos=array([ 135., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.7069 	EXP 	Created polygon_4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-5.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor='blue', lineColorSpace='named', lineRGB=array([   0.,    0.,  255.]), lineWidth=1, name='polygon_4', opacity=1.0, ori=array(0.0), pos=array([ 250., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.7271 	EXP 	Created choice = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50, italic=False, name='choice', opacity=1.0, ori=0, pos=array([   0., -300.]), rgb=array([ 255.,  255.,  255.]), text=u"Press 'y' for Yes  \nPress 'n' for No", units='pix', win=Window(...), wrapWidth=500)
7.7385 	EXP 	Created thankyou = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50, italic=False, name='thankyou', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
7.7527 	EXP 	welcome: autoDraw = True
9.7527 	EXP 	welcome: autoDraw = False
9.7527 	EXP 	welcome: autoDraw = False
9.7527 	EXP 	text: autoDraw = True
10.5303 	DATA 	Keypress: space
10.5397 	EXP 	Imported designs.xlsx as conditions, 4 conditions, 16 params
10.5401 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
10.5406 	EXP 	New trial (rep=0, index=0): {u'n2col': u'blue', u'n4col': u'red', u'n3col': u'green', u'r4': u'd', u'n1col': u'blue', u'r1': u'a', u'r2': u'b', u'rs': u'LOC21', u'r3': u'c', u're': u'LOC9', u'n5col': u'red', u'n1': u'LOC22', u'n2': u'LOC23', u'n3': u'LOC24', u'n4': u'LOC19', u'n5': u'LOC14'}
10.5695 	EXP 	text: autoDraw = False
10.5695 	EXP 	robotS: pos = array([  20., -230.])
10.5695 	EXP 	node1: fillColor = u'blue (named)'
10.5695 	EXP 	node1: pos = array([ 135., -230.])
10.5695 	EXP 	node2: fillColor = u'blue (named)'
10.5695 	EXP 	node2: pos = array([ 250., -230.])
10.5695 	EXP 	node3: fillColor = u'green (named)'
10.5695 	EXP 	node3: pos = array([ 365., -230.])
10.5695 	EXP 	node4: fillColor = u'red (named)'
10.5695 	EXP 	node4: pos = array([ 365., -115.])
10.5695 	EXP 	node5: fillColor = u'red (named)'
10.5695 	EXP 	node5: pos = array([ 365.,    0.])
10.5695 	EXP 	robotF: pos = array([ 365.,  115.])
10.5695 	EXP 	whitebackground: autoDraw = True
10.5695 	EXP 	robotS: autoDraw = True
10.5695 	EXP 	node1: autoDraw = True
10.5695 	EXP 	node2: autoDraw = True
10.5695 	EXP 	node3: autoDraw = True
10.5695 	EXP 	node4: autoDraw = True
10.5695 	EXP 	node5: autoDraw = True
10.5695 	EXP 	robotF: autoDraw = True
10.5695 	EXP 	select1: autoDraw = True
10.5695 	EXP 	select2: autoDraw = True
10.5695 	EXP 	select3: autoDraw = True
10.5695 	EXP 	select4: autoDraw = True
10.5695 	EXP 	selection: autoDraw = True
10.5695 	EXP 	master: autoDraw = True
10.5695 	EXP 	sel: autoDraw = True
52.1275 	DATA 	Keypress: a
52.4436 	DATA 	Keypress: a
52.8272 	DATA 	Keypress: a
91.9980 	DATA 	Keypress: a
92.0014 	EXP 	New trial (rep=0, index=1): {u'n2col': u'yellow', u'n4col': u'green', u'n3col': u'blue', u'r4': u'd', u'n1col': u'red', u'r1': u'a', u'r2': u'b', u'rs': u'LOC21', u'r3': u'c', u're': u'LOC3', u'n5col': u'red', u'n1': u'LOC16', u'n2': u'LOC11', u'n3': u'LOC12', u'n4': u'LOC13', u'n5': u'LOC8'}
92.0278 	EXP 	whitebackground: autoDraw = False
92.0278 	EXP 	robotS: autoDraw = False
92.0278 	EXP 	node1: autoDraw = False
92.0278 	EXP 	node2: autoDraw = False
92.0278 	EXP 	node3: autoDraw = False
92.0278 	EXP 	node4: autoDraw = False
92.0278 	EXP 	node5: autoDraw = False
92.0278 	EXP 	robotF: autoDraw = False
92.0278 	EXP 	select1: autoDraw = False
92.0278 	EXP 	select2: autoDraw = False
92.0278 	EXP 	select3: autoDraw = False
92.0278 	EXP 	select4: autoDraw = False
92.0278 	EXP 	selection: autoDraw = False
92.0278 	EXP 	master: autoDraw = False
92.0278 	EXP 	sel: autoDraw = False
92.0278 	EXP 	robotS: pos = array([  20., -230.])
92.0278 	EXP 	node1: fillColor = u'red (named)'
92.0278 	EXP 	node1: pos = array([  20., -115.])
92.0278 	EXP 	node2: fillColor = u'yellow (named)'
92.0278 	EXP 	node2: pos = array([ 20.,   0.])
92.0278 	EXP 	node3: fillColor = u'blue (named)'
92.0278 	EXP 	node3: pos = array([ 135.,    0.])
92.0278 	EXP 	node4: fillColor = u'green (named)'
92.0278 	EXP 	node4: pos = array([ 250.,    0.])
92.0278 	EXP 	node5: fillColor = u'red (named)'
92.0278 	EXP 	node5: pos = array([ 250.,  115.])
92.0278 	EXP 	robotF: pos = array([ 250.,  230.])
92.0278 	EXP 	whitebackground: autoDraw = True
92.0278 	EXP 	robotS: autoDraw = True
92.0278 	EXP 	node1: autoDraw = True
92.0278 	EXP 	node2: autoDraw = True
92.0278 	EXP 	node3: autoDraw = True
92.0278 	EXP 	node4: autoDraw = True
92.0278 	EXP 	node5: autoDraw = True
92.0278 	EXP 	robotF: autoDraw = True
92.0278 	EXP 	select1: autoDraw = True
92.0278 	EXP 	select2: autoDraw = True
92.0278 	EXP 	select3: autoDraw = True
92.0278 	EXP 	select4: autoDraw = True
92.0278 	EXP 	selection: autoDraw = True
92.0278 	EXP 	master: autoDraw = True
92.0278 	EXP 	sel: autoDraw = True
93.0515 	DATA 	Keypress: a
101.6652 	DATA 	Keypress: a
103.1527 	DATA 	Keypress: a
111.3165 	DATA 	Keypress: a
111.3198 	EXP 	New trial (rep=0, index=2): {u'n2col': u'red', u'n4col': u'blue', u'n3col': u'yellow', u'r4': u'd', u'n1col': u'red', u'r1': u'a', u'r2': u'b', u'rs': u'LOC22', u'r3': u'c', u're': u'LOC10', u'n5col': u'blue', u'n1': u'LOC17', u'n2': u'LOC12', u'n3': u'LOC7', u'n4': u'LOC8', u'n5': u'LOC9'}
111.3464 	EXP 	whitebackground: autoDraw = False
111.3464 	EXP 	robotS: autoDraw = False
111.3464 	EXP 	node1: autoDraw = False
111.3464 	EXP 	node2: autoDraw = False
111.3464 	EXP 	node3: autoDraw = False
111.3464 	EXP 	node4: autoDraw = False
111.3464 	EXP 	node5: autoDraw = False
111.3464 	EXP 	robotF: autoDraw = False
111.3464 	EXP 	select1: autoDraw = False
111.3464 	EXP 	select2: autoDraw = False
111.3464 	EXP 	select3: autoDraw = False
111.3464 	EXP 	select4: autoDraw = False
111.3464 	EXP 	selection: autoDraw = False
111.3464 	EXP 	master: autoDraw = False
111.3464 	EXP 	sel: autoDraw = False
111.3464 	EXP 	robotS: pos = array([ 135., -230.])
111.3464 	EXP 	node1: fillColor = u'red (named)'
111.3464 	EXP 	node1: pos = array([ 135., -115.])
111.3464 	EXP 	node2: fillColor = u'red (named)'
111.3464 	EXP 	node2: pos = array([ 135.,    0.])
111.3464 	EXP 	node3: fillColor = u'yellow (named)'
111.3464 	EXP 	node3: pos = array([ 135.,  115.])
111.3464 	EXP 	node4: fillColor = u'blue (named)'
111.3464 	EXP 	node4: pos = array([ 250.,  115.])
111.3464 	EXP 	node5: fillColor = u'blue (named)'
111.3464 	EXP 	node5: pos = array([ 365.,  115.])
111.3464 	EXP 	robotF: pos = array([ 480.,  115.])
111.3464 	EXP 	whitebackground: autoDraw = True
111.3464 	EXP 	robotS: autoDraw = True
111.3464 	EXP 	node1: autoDraw = True
111.3464 	EXP 	node2: autoDraw = True
111.3464 	EXP 	node3: autoDraw = True
111.3464 	EXP 	node4: autoDraw = True
111.3464 	EXP 	node5: autoDraw = True
111.3464 	EXP 	robotF: autoDraw = True
111.3464 	EXP 	select1: autoDraw = True
111.3464 	EXP 	select2: autoDraw = True
111.3464 	EXP 	select3: autoDraw = True
111.3464 	EXP 	select4: autoDraw = True
111.3464 	EXP 	selection: autoDraw = True
111.3464 	EXP 	master: autoDraw = True
111.3464 	EXP 	sel: autoDraw = True
111.9870 	DATA 	Keypress: a
112.2664 	DATA 	Keypress: a
112.5172 	DATA 	Keypress: a
112.9666 	DATA 	Keypress: a
112.9692 	EXP 	New trial (rep=0, index=3): {u'n2col': u'yellow', u'n4col': u'yellow', u'n3col': u'green', u'r4': None, u'n1col': u'green', u'r1': None, u'r2': None, u'rs': u'LOC16', u'r3': None, u're': u'LOC10', u'n5col': u'blue', u'n1': u'LOC17', u'n2': u'LOC12', u'n3': u'LOC13', u'n4': u'LOC8', u'n5': u'LOC9'}
112.9966 	EXP 	whitebackground: autoDraw = False
112.9966 	EXP 	robotS: autoDraw = False
112.9966 	EXP 	node1: autoDraw = False
112.9966 	EXP 	node2: autoDraw = False
112.9966 	EXP 	node3: autoDraw = False
112.9966 	EXP 	node4: autoDraw = False
112.9966 	EXP 	node5: autoDraw = False
112.9966 	EXP 	robotF: autoDraw = False
112.9966 	EXP 	select1: autoDraw = False
112.9966 	EXP 	select2: autoDraw = False
112.9966 	EXP 	select3: autoDraw = False
112.9966 	EXP 	select4: autoDraw = False
112.9966 	EXP 	selection: autoDraw = False
112.9966 	EXP 	master: autoDraw = False
112.9966 	EXP 	sel: autoDraw = False
112.9966 	EXP 	robotS: pos = array([  20., -115.])
112.9966 	EXP 	node1: fillColor = u'green (named)'
112.9966 	EXP 	node1: pos = array([ 135., -115.])
112.9966 	EXP 	node2: fillColor = u'yellow (named)'
112.9966 	EXP 	node2: pos = array([ 135.,    0.])
112.9966 	EXP 	node3: fillColor = u'green (named)'
112.9966 	EXP 	node3: pos = array([ 250.,    0.])
112.9966 	EXP 	node4: fillColor = u'yellow (named)'
112.9966 	EXP 	node4: pos = array([ 250.,  115.])
112.9966 	EXP 	node5: fillColor = u'blue (named)'
112.9966 	EXP 	node5: pos = array([ 365.,  115.])
112.9966 	EXP 	robotF: pos = array([ 480.,  115.])
112.9966 	EXP 	whitebackground: autoDraw = True
112.9966 	EXP 	robotS: autoDraw = True
112.9966 	EXP 	node1: autoDraw = True
112.9966 	EXP 	node2: autoDraw = True
112.9966 	EXP 	node3: autoDraw = True
112.9966 	EXP 	node4: autoDraw = True
112.9966 	EXP 	node5: autoDraw = True
112.9966 	EXP 	robotF: autoDraw = True
112.9966 	EXP 	select1: autoDraw = True
112.9966 	EXP 	select2: autoDraw = True
112.9966 	EXP 	select3: autoDraw = True
112.9966 	EXP 	select4: autoDraw = True
112.9966 	EXP 	selection: autoDraw = True
112.9966 	EXP 	master: autoDraw = True
112.9966 	EXP 	sel: autoDraw = True
140.3524 	DATA 	Keypress: a
140.7232 	DATA 	Keypress: a
140.9895 	DATA 	Keypress: a
141.5359 	DATA 	Keypress: a
141.5494 	EXP 	whitebackground: autoDraw = False
141.5494 	EXP 	robotS: autoDraw = False
141.5494 	EXP 	node1: autoDraw = False
141.5494 	EXP 	node2: autoDraw = False
141.5494 	EXP 	node3: autoDraw = False
141.5494 	EXP 	node4: autoDraw = False
141.5494 	EXP 	node5: autoDraw = False
141.5494 	EXP 	robotF: autoDraw = False
141.5494 	EXP 	select1: autoDraw = False
141.5494 	EXP 	select2: autoDraw = False
141.5494 	EXP 	select3: autoDraw = False
141.5494 	EXP 	select4: autoDraw = False
141.5494 	EXP 	selection: autoDraw = False
141.5494 	EXP 	master: autoDraw = False
141.5494 	EXP 	sel: autoDraw = False
141.5494 	EXP 	Evaluation: autoDraw = True
141.5494 	EXP 	polygon: autoDraw = True
141.5494 	EXP 	polygon_2: autoDraw = True
141.5494 	EXP 	polygon_3: autoDraw = True
141.5494 	EXP 	polygon_4: autoDraw = True
142.5718 	DATA 	Keypress: escape
