6.6105 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='black', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x112bb9a10>, name='window1', pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.4286 	EXP 	Created polygon_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-3.0, fillColor='green', fillColorSpace='named', fillRGB=array([   0.,  128.,    0.]), interpolate=True, lineColor='green', lineColorSpace='named', lineRGB=array([   0.,  128.,    0.]), lineWidth=1, name='polygon_2', opacity=1.0, ori=array(0.0), pos=array([ 365., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.4337 	EXP 	Created polygon_3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor='blue', lineColorSpace='named', lineRGB=array([   0.,    0.,  255.]), lineWidth=1, name='polygon_3', opacity=1.0, ori=array(0.0), pos=array([ 135., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.4386 	EXP 	Created polygon_4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-5.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor='blue', lineColorSpace='named', lineRGB=array([   0.,    0.,  255.]), lineWidth=1, name='polygon_4', opacity=1.0, ori=array(0.0), pos=array([ 250., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.4571 	EXP 	Created choice = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50, italic=False, name='choice', opacity=1.0, ori=0, pos=array([   0., -300.]), rgb=array([ 255.,  255.,  255.]), text=u"Press 'y' for Yes  \nPress 'n' for No", units='pix', win=Window(...), wrapWidth=500)
7.4686 	EXP 	Created thankyou = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50, italic=False, name='thankyou', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
7.4932 	EXP 	welcome: autoDraw = True
9.4767 	EXP 	welcome: autoDraw = False
9.4767 	EXP 	welcome: autoDraw = False
9.4767 	EXP 	text: autoDraw = True
11.7881 	DATA 	Keypress: space
11.7973 	EXP 	Imported designs.xlsx as conditions, 4 conditions, 16 params
11.7977 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
11.7982 	EXP 	New trial (rep=0, index=0): {u'n2col': u'blue', u'n4col': u'red', u'n3col': u'green', u'r4': u'd', u'n1col': u'blue', u'r1': u'a', u'r2': u'b', u'rs': u'LOC21', u'r3': u'c', u're': u'LOC9', u'n5col': u'red', u'n1': u'LOC22', u'n2': u'LOC23', u'n3': u'LOC24', u'n4': u'LOC19', u'n5': u'LOC14'}
11.8269 	EXP 	text: autoDraw = False
11.8269 	EXP 	robotS: pos = array([  20., -230.])
11.8269 	EXP 	node1: fillColor = u'blue (named)'
11.8269 	EXP 	node1: pos = array([ 135., -230.])
11.8269 	EXP 	node2: fillColor = u'blue (named)'
11.8269 	EXP 	node2: pos = array([ 250., -230.])
11.8269 	EXP 	node3: fillColor = u'green (named)'
11.8269 	EXP 	node3: pos = array([ 365., -230.])
11.8269 	EXP 	node4: fillColor = u'red (named)'
11.8269 	EXP 	node4: pos = array([ 365., -115.])
11.8269 	EXP 	node5: fillColor = u'red (named)'
11.8269 	EXP 	node5: pos = array([ 365.,    0.])
11.8269 	EXP 	robotF: pos = array([ 365.,  115.])
11.8269 	EXP 	whitebackground: autoDraw = True
11.8269 	EXP 	robotS: autoDraw = True
11.8269 	EXP 	node1: autoDraw = True
11.8269 	EXP 	node2: autoDraw = True
11.8269 	EXP 	node3: autoDraw = True
11.8269 	EXP 	node4: autoDraw = True
11.8269 	EXP 	node5: autoDraw = True
11.8269 	EXP 	robotF: autoDraw = True
11.8269 	EXP 	select1: autoDraw = True
11.8269 	EXP 	select2: autoDraw = True
11.8269 	EXP 	select3: autoDraw = True
11.8269 	EXP 	select4: autoDraw = True
11.8269 	EXP 	selection: autoDraw = True
11.8269 	EXP 	master: autoDraw = True
11.8269 	EXP 	sel: autoDraw = True
22.7646 	DATA 	Keypress: space
34.7868 	DATA 	Keypress: a
35.1030 	DATA 	Keypress: a
37.6164 	DATA 	Keypress: a
38.1496 	DATA 	Keypress: a
38.1530 	EXP 	New trial (rep=0, index=1): {u'n2col': u'yellow', u'n4col': u'green', u'n3col': u'blue', u'r4': u'd', u'n1col': u'red', u'r1': u'a', u'r2': u'b', u'rs': u'LOC21', u'r3': u'c', u're': u'LOC3', u'n5col': u'red', u'n1': u'LOC16', u'n2': u'LOC11', u'n3': u'LOC12', u'n4': u'LOC13', u'n5': u'LOC8'}
38.1795 	EXP 	whitebackground: autoDraw = False
38.1795 	EXP 	robotS: autoDraw = False
38.1795 	EXP 	node1: autoDraw = False
38.1795 	EXP 	node2: autoDraw = False
38.1795 	EXP 	node3: autoDraw = False
38.1795 	EXP 	node4: autoDraw = False
38.1795 	EXP 	node5: autoDraw = False
38.1795 	EXP 	robotF: autoDraw = False
38.1795 	EXP 	select1: autoDraw = False
38.1795 	EXP 	select2: autoDraw = False
38.1795 	EXP 	select3: autoDraw = False
38.1795 	EXP 	select4: autoDraw = False
38.1795 	EXP 	selection: autoDraw = False
38.1795 	EXP 	master: autoDraw = False
38.1795 	EXP 	sel: autoDraw = False
38.1795 	EXP 	robotS: pos = array([  20., -230.])
38.1795 	EXP 	node1: fillColor = u'red (named)'
38.1795 	EXP 	node1: pos = array([  20., -115.])
38.1795 	EXP 	node2: fillColor = u'yellow (named)'
38.1795 	EXP 	node2: pos = array([ 20.,   0.])
38.1795 	EXP 	node3: fillColor = u'blue (named)'
38.1795 	EXP 	node3: pos = array([ 135.,    0.])
38.1795 	EXP 	node4: fillColor = u'green (named)'
38.1795 	EXP 	node4: pos = array([ 250.,    0.])
38.1795 	EXP 	node5: fillColor = u'red (named)'
38.1795 	EXP 	node5: pos = array([ 250.,  115.])
38.1795 	EXP 	robotF: pos = array([ 250.,  230.])
38.1795 	EXP 	whitebackground: autoDraw = True
38.1795 	EXP 	robotS: autoDraw = True
38.1795 	EXP 	node1: autoDraw = True
38.1795 	EXP 	node2: autoDraw = True
38.1795 	EXP 	node3: autoDraw = True
38.1795 	EXP 	node4: autoDraw = True
38.1795 	EXP 	node5: autoDraw = True
38.1795 	EXP 	robotF: autoDraw = True
38.1795 	EXP 	select1: autoDraw = True
38.1795 	EXP 	select2: autoDraw = True
38.1795 	EXP 	select3: autoDraw = True
38.1795 	EXP 	select4: autoDraw = True
38.1795 	EXP 	selection: autoDraw = True
38.1795 	EXP 	master: autoDraw = True
38.1795 	EXP 	sel: autoDraw = True
38.7699 	DATA 	Keypress: a
39.0164 	DATA 	Keypress: a
69.7567 	DATA 	Keypress: a
77.9705 	DATA 	Keypress: a
77.9731 	EXP 	New trial (rep=0, index=2): {u'n2col': u'red', u'n4col': u'blue', u'n3col': u'yellow', u'r4': u'd', u'n1col': u'red', u'r1': u'a', u'r2': u'b', u'rs': u'LOC22', u'r3': u'c', u're': u'LOC10', u'n5col': u'blue', u'n1': u'LOC17', u'n2': u'LOC12', u'n3': u'LOC7', u'n4': u'LOC8', u'n5': u'LOC9'}
78.0003 	EXP 	whitebackground: autoDraw = False
78.0003 	EXP 	robotS: autoDraw = False
78.0003 	EXP 	node1: autoDraw = False
78.0003 	EXP 	node2: autoDraw = False
78.0003 	EXP 	node3: autoDraw = False
78.0003 	EXP 	node4: autoDraw = False
78.0003 	EXP 	node5: autoDraw = False
78.0003 	EXP 	robotF: autoDraw = False
78.0003 	EXP 	select1: autoDraw = False
78.0003 	EXP 	select2: autoDraw = False
78.0003 	EXP 	select3: autoDraw = False
78.0003 	EXP 	select4: autoDraw = False
78.0003 	EXP 	selection: autoDraw = False
78.0003 	EXP 	master: autoDraw = False
78.0003 	EXP 	sel: autoDraw = False
78.0003 	EXP 	robotS: pos = array([ 135., -230.])
78.0003 	EXP 	node1: fillColor = u'red (named)'
78.0003 	EXP 	node1: pos = array([ 135., -115.])
78.0003 	EXP 	node2: fillColor = u'red (named)'
78.0003 	EXP 	node2: pos = array([ 135.,    0.])
78.0003 	EXP 	node3: fillColor = u'yellow (named)'
78.0003 	EXP 	node3: pos = array([ 135.,  115.])
78.0003 	EXP 	node4: fillColor = u'blue (named)'
78.0003 	EXP 	node4: pos = array([ 250.,  115.])
78.0003 	EXP 	node5: fillColor = u'blue (named)'
78.0003 	EXP 	node5: pos = array([ 365.,  115.])
78.0003 	EXP 	robotF: pos = array([ 480.,  115.])
78.0003 	EXP 	whitebackground: autoDraw = True
78.0003 	EXP 	robotS: autoDraw = True
78.0003 	EXP 	node1: autoDraw = True
78.0003 	EXP 	node2: autoDraw = True
78.0003 	EXP 	node3: autoDraw = True
78.0003 	EXP 	node4: autoDraw = True
78.0003 	EXP 	node5: autoDraw = True
78.0003 	EXP 	robotF: autoDraw = True
78.0003 	EXP 	select1: autoDraw = True
78.0003 	EXP 	select2: autoDraw = True
78.0003 	EXP 	select3: autoDraw = True
78.0003 	EXP 	select4: autoDraw = True
78.0003 	EXP 	selection: autoDraw = True
78.0003 	EXP 	master: autoDraw = True
78.0003 	EXP 	sel: autoDraw = True
78.2038 	DATA 	Keypress: a
78.8037 	DATA 	Keypress: a
79.0705 	DATA 	Keypress: a
79.4205 	DATA 	Keypress: a
79.4231 	EXP 	New trial (rep=0, index=3): {u'n2col': u'yellow', u'n4col': u'yellow', u'n3col': u'green', u'r4': None, u'n1col': u'green', u'r1': None, u'r2': None, u'rs': u'LOC16', u'r3': None, u're': u'LOC10', u'n5col': u'blue', u'n1': u'LOC17', u'n2': u'LOC12', u'n3': u'LOC13', u'n4': u'LOC8', u'n5': u'LOC9'}
79.4498 	EXP 	whitebackground: autoDraw = False
79.4498 	EXP 	robotS: autoDraw = False
79.4498 	EXP 	node1: autoDraw = False
79.4498 	EXP 	node2: autoDraw = False
79.4498 	EXP 	node3: autoDraw = False
79.4498 	EXP 	node4: autoDraw = False
79.4498 	EXP 	node5: autoDraw = False
79.4498 	EXP 	robotF: autoDraw = False
79.4498 	EXP 	select1: autoDraw = False
79.4498 	EXP 	select2: autoDraw = False
79.4498 	EXP 	select3: autoDraw = False
79.4498 	EXP 	select4: autoDraw = False
79.4498 	EXP 	selection: autoDraw = False
79.4498 	EXP 	master: autoDraw = False
79.4498 	EXP 	sel: autoDraw = False
79.4498 	EXP 	robotS: pos = array([  20., -115.])
79.4498 	EXP 	node1: fillColor = u'green (named)'
79.4498 	EXP 	node1: pos = array([ 135., -115.])
79.4498 	EXP 	node2: fillColor = u'yellow (named)'
79.4498 	EXP 	node2: pos = array([ 135.,    0.])
79.4498 	EXP 	node3: fillColor = u'green (named)'
79.4498 	EXP 	node3: pos = array([ 250.,    0.])
79.4498 	EXP 	node4: fillColor = u'yellow (named)'
79.4498 	EXP 	node4: pos = array([ 250.,  115.])
79.4498 	EXP 	node5: fillColor = u'blue (named)'
79.4498 	EXP 	node5: pos = array([ 365.,  115.])
79.4498 	EXP 	robotF: pos = array([ 480.,  115.])
79.4498 	EXP 	whitebackground: autoDraw = True
79.4498 	EXP 	robotS: autoDraw = True
79.4498 	EXP 	node1: autoDraw = True
79.4498 	EXP 	node2: autoDraw = True
79.4498 	EXP 	node3: autoDraw = True
79.4498 	EXP 	node4: autoDraw = True
79.4498 	EXP 	node5: autoDraw = True
79.4498 	EXP 	robotF: autoDraw = True
79.4498 	EXP 	select1: autoDraw = True
79.4498 	EXP 	select2: autoDraw = True
79.4498 	EXP 	select3: autoDraw = True
79.4498 	EXP 	select4: autoDraw = True
79.4498 	EXP 	selection: autoDraw = True
79.4498 	EXP 	master: autoDraw = True
79.4498 	EXP 	sel: autoDraw = True
81.6909 	DATA 	Keypress: a
81.9373 	DATA 	Keypress: a
89.1881 	DATA 	Keypress: a
89.4878 	DATA 	Keypress: a
89.5014 	EXP 	whitebackground: autoDraw = False
89.5014 	EXP 	robotS: autoDraw = False
89.5014 	EXP 	node1: autoDraw = False
89.5014 	EXP 	node2: autoDraw = False
89.5014 	EXP 	node3: autoDraw = False
89.5014 	EXP 	node4: autoDraw = False
89.5014 	EXP 	node5: autoDraw = False
89.5014 	EXP 	robotF: autoDraw = False
89.5014 	EXP 	select1: autoDraw = False
89.5014 	EXP 	select2: autoDraw = False
89.5014 	EXP 	select3: autoDraw = False
89.5014 	EXP 	select4: autoDraw = False
89.5014 	EXP 	selection: autoDraw = False
89.5014 	EXP 	master: autoDraw = False
89.5014 	EXP 	sel: autoDraw = False
89.5014 	EXP 	Evaluation: autoDraw = True
89.5014 	EXP 	polygon: autoDraw = True
89.5014 	EXP 	polygon_2: autoDraw = True
89.5014 	EXP 	polygon_3: autoDraw = True
89.5014 	EXP 	polygon_4: autoDraw = True
91.0215 	DATA 	Keypress: escape
