7.1816 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='black', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x11359fa10>, name='window1', pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.8292 	EXP 	Created robotS = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='robot1.png', interpolate=True, mask=None, maskParams=None, name='robotS', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 100.,  100.]), texRes=128, units='pix', win=Window(...))
7.8382 	EXP 	Created node1 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=0, name='node1', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.8445 	EXP 	Created node2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-5.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=0, name='node2', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.8519 	EXP 	Created node3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-6.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=0, name='node3', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.8583 	EXP 	Created node4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-7.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=0, name='node4', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.8647 	EXP 	Created node5 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-8.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=0, name='node5', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.8803 	EXP 	Created robotF = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, image='robot1.png', interpolate=True, mask=None, maskParams=None, name='robotF', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 100.,  100.]), texRes=128, units='pix', win=Window(...))
7.8876 	EXP 	Created select1 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-10.0, fillColor='red', fillColorSpace='named', fillRGB=array([ 255.,    0.,    0.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=0, name='select1', opacity=1.0, ori=array(0.0), pos=array([-630.,    0.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.8934 	EXP 	Created select2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-11.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=0, name='select2', opacity=1.0, ori=array(0.0), pos=array([-630., -120.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.9000 	EXP 	Created select3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-12.0, fillColor='yellow', fillColorSpace='named', fillRGB=array([ 255.,  255.,    0.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=0, name='select3', opacity=1.0, ori=array(0.0), pos=array([-630., -240.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.9062 	EXP 	Created select4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-13.0, fillColor='green', fillColorSpace='named', fillRGB=array([   0.,  128.,    0.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=0, name='select4', opacity=1.0, ori=array(0.0), pos=array([-630., -360.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.9182 	EXP 	Created selection = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-14.0, flipHoriz=False, flipVert=False, image='lettera.png', interpolate=True, mask=None, maskParams=None, name='selection', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 400.,  200.]), texRes=128, units='pix', win=Window(...))
7.9424 	EXP 	Created master = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-15.0, flipHoriz=False, flipVert=False, image='mastershapes.png', interpolate=True, mask=None, maskParams=None, name='master', opacity=1.0, ori=0.0, pos=array([-510.,   90.]), size=array([ 500.,  400.]), texRes=128, units='pix', win=Window(...))
7.9692 	EXP 	Created sel = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-16.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=30, italic=False, name='sel', opacity=1.0, ori=0, pos=array([-450.,  300.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
7.9814 	EXP 	Created Evaluation = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=30, italic=False, name='Evaluation', opacity=1.0, ori=0, pos=array([   0.,  300.]), rgb=array([ 255.,  255.,  255.]), text=u'Is this pathway correct? \n', units='pix', win=Window(...), wrapWidth=500)
7.9884 	EXP 	Created polygon = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-2.0, fillColor='red', fillColorSpace='named', fillRGB=array([ 255.,    0.,    0.]), interpolate=True, lineColor='red', lineColorSpace='named', lineRGB=array([ 255.,    0.,    0.]), lineWidth=1, name='polygon', opacity=1.0, ori=array(0.0), pos=array([ 250.,    0.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.9939 	EXP 	Created polygon_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-3.0, fillColor='green', fillColorSpace='named', fillRGB=array([   0.,  128.,    0.]), interpolate=True, lineColor='green', lineColorSpace='named', lineRGB=array([   0.,  128.,    0.]), lineWidth=1, name='polygon_2', opacity=1.0, ori=array(0.0), pos=array([ 365., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.9993 	EXP 	Created polygon_3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor='blue', lineColorSpace='named', lineRGB=array([   0.,    0.,  255.]), lineWidth=1, name='polygon_3', opacity=1.0, ori=array(0.0), pos=array([ 135., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
8.0051 	EXP 	Created polygon_4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-5.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor='blue', lineColorSpace='named', lineRGB=array([   0.,    0.,  255.]), lineWidth=1, name='polygon_4', opacity=1.0, ori=array(0.0), pos=array([ 250., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
8.0239 	EXP 	Created choice = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50, italic=False, name='choice', opacity=1.0, ori=0, pos=array([   0., -300.]), rgb=array([ 255.,  255.,  255.]), text=u"Press 'y' for Yes  \nPress 'n' for No", units='pix', win=Window(...), wrapWidth=500)
8.0352 	EXP 	Created thankyou = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50, italic=False, name='thankyou', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
8.0473 	EXP 	welcome: autoDraw = True
10.0472 	EXP 	welcome: autoDraw = False
10.0472 	EXP 	welcome: autoDraw = False
10.0472 	EXP 	text: autoDraw = True
10.7519 	DATA 	Keypress: space
10.7776 	EXP 	Imported designs.xlsx as conditions, 4 conditions, 16 params
10.7780 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
10.7787 	EXP 	New trial (rep=0, index=0): {u'n2col': u'blue', u'n4col': u'red', u'n3col': u'green', u'r4': u'd', u'n1col': u'blue', u'r1': u'a', u'r2': u'b', u'rs': u'LOC21', u'r3': u'c', u're': u'LOC9', u'n5col': u'red', u'n1': u'LOC22', u'n2': u'LOC23', u'n3': u'LOC24', u'n4': u'LOC19', u'n5': u'LOC14'}
10.7976 	EXP 	text: autoDraw = False
10.7976 	EXP 	robotS: pos = array([  20., -230.])
10.7976 	EXP 	node1: fillColor = u'blue (named)'
10.7976 	EXP 	node1: pos = array([ 135., -230.])
10.7976 	EXP 	node2: fillColor = u'blue (named)'
10.7976 	EXP 	node2: pos = array([ 250., -230.])
10.7976 	EXP 	node3: fillColor = u'green (named)'
10.7976 	EXP 	node3: pos = array([ 365., -230.])
10.7976 	EXP 	node4: fillColor = u'red (named)'
10.7976 	EXP 	node4: pos = array([ 365., -115.])
10.7976 	EXP 	node5: fillColor = u'red (named)'
10.7976 	EXP 	node5: pos = array([ 365.,    0.])
10.7976 	EXP 	robotF: pos = array([ 365.,  115.])
10.7976 	EXP 	whitebackground: autoDraw = True
10.7976 	EXP 	robotS: autoDraw = True
10.7976 	EXP 	node1: autoDraw = True
10.7976 	EXP 	node2: autoDraw = True
10.7976 	EXP 	node3: autoDraw = True
10.7976 	EXP 	node4: autoDraw = True
10.7976 	EXP 	node5: autoDraw = True
10.7976 	EXP 	robotF: autoDraw = True
10.7976 	EXP 	select1: autoDraw = True
10.7976 	EXP 	select2: autoDraw = True
10.7976 	EXP 	select3: autoDraw = True
10.7976 	EXP 	select4: autoDraw = True
10.7976 	EXP 	selection: autoDraw = True
10.7976 	EXP 	master: autoDraw = True
10.7976 	EXP 	sel: autoDraw = True
53.6889 	DATA 	Keypress: a
54.0223 	DATA 	Keypress: a
54.5218 	DATA 	Keypress: a
54.9384 	DATA 	Keypress: a
54.9416 	EXP 	New trial (rep=0, index=1): {u'n2col': u'yellow', u'n4col': u'green', u'n3col': u'blue', u'r4': u'd', u'n1col': u'red', u'r1': u'a', u'r2': u'b', u'rs': u'LOC21', u'r3': u'c', u're': u'LOC3', u'n5col': u'red', u'n1': u'LOC16', u'n2': u'LOC11', u'n3': u'LOC12', u'n4': u'LOC13', u'n5': u'LOC8'}
54.9687 	EXP 	whitebackground: autoDraw = False
54.9687 	EXP 	robotS: autoDraw = False
54.9687 	EXP 	node1: autoDraw = False
54.9687 	EXP 	node2: autoDraw = False
54.9687 	EXP 	node3: autoDraw = False
54.9687 	EXP 	node4: autoDraw = False
54.9687 	EXP 	node5: autoDraw = False
54.9687 	EXP 	robotF: autoDraw = False
54.9687 	EXP 	select1: autoDraw = False
54.9687 	EXP 	select2: autoDraw = False
54.9687 	EXP 	select3: autoDraw = False
54.9687 	EXP 	select4: autoDraw = False
54.9687 	EXP 	selection: autoDraw = False
54.9687 	EXP 	master: autoDraw = False
54.9687 	EXP 	sel: autoDraw = False
54.9687 	EXP 	robotS: pos = array([  20., -230.])
54.9687 	EXP 	node1: fillColor = u'red (named)'
54.9687 	EXP 	node1: pos = array([  20., -115.])
54.9687 	EXP 	node2: fillColor = u'yellow (named)'
54.9687 	EXP 	node2: pos = array([ 20.,   0.])
54.9687 	EXP 	node3: fillColor = u'blue (named)'
54.9687 	EXP 	node3: pos = array([ 135.,    0.])
54.9687 	EXP 	node4: fillColor = u'green (named)'
54.9687 	EXP 	node4: pos = array([ 250.,    0.])
54.9687 	EXP 	node5: fillColor = u'red (named)'
54.9687 	EXP 	node5: pos = array([ 250.,  115.])
54.9687 	EXP 	robotF: pos = array([ 250.,  230.])
54.9687 	EXP 	whitebackground: autoDraw = True
54.9687 	EXP 	robotS: autoDraw = True
54.9687 	EXP 	node1: autoDraw = True
54.9687 	EXP 	node2: autoDraw = True
54.9687 	EXP 	node3: autoDraw = True
54.9687 	EXP 	node4: autoDraw = True
54.9687 	EXP 	node5: autoDraw = True
54.9687 	EXP 	robotF: autoDraw = True
54.9687 	EXP 	select1: autoDraw = True
54.9687 	EXP 	select2: autoDraw = True
54.9687 	EXP 	select3: autoDraw = True
54.9687 	EXP 	select4: autoDraw = True
54.9687 	EXP 	selection: autoDraw = True
54.9687 	EXP 	master: autoDraw = True
54.9687 	EXP 	sel: autoDraw = True
61.1229 	DATA 	Keypress: a
61.5228 	DATA 	Keypress: a
61.7892 	DATA 	Keypress: a
62.1395 	DATA 	Keypress: a
62.1422 	EXP 	New trial (rep=0, index=2): {u'n2col': u'red', u'n4col': u'blue', u'n3col': u'yellow', u'r4': u'd', u'n1col': u'red', u'r1': u'a', u'r2': u'b', u'rs': u'LOC22', u'r3': u'c', u're': u'LOC10', u'n5col': u'blue', u'n1': u'LOC17', u'n2': u'LOC12', u'n3': u'LOC7', u'n4': u'LOC8', u'n5': u'LOC9'}
62.1693 	EXP 	whitebackground: autoDraw = False
62.1693 	EXP 	robotS: autoDraw = False
62.1693 	EXP 	node1: autoDraw = False
62.1693 	EXP 	node2: autoDraw = False
62.1693 	EXP 	node3: autoDraw = False
62.1693 	EXP 	node4: autoDraw = False
62.1693 	EXP 	node5: autoDraw = False
62.1693 	EXP 	robotF: autoDraw = False
62.1693 	EXP 	select1: autoDraw = False
62.1693 	EXP 	select2: autoDraw = False
62.1693 	EXP 	select3: autoDraw = False
62.1693 	EXP 	select4: autoDraw = False
62.1693 	EXP 	selection: autoDraw = False
62.1693 	EXP 	master: autoDraw = False
62.1693 	EXP 	sel: autoDraw = False
62.1693 	EXP 	robotS: pos = array([ 135., -230.])
62.1693 	EXP 	node1: fillColor = u'red (named)'
62.1693 	EXP 	node1: pos = array([ 135., -115.])
62.1693 	EXP 	node2: fillColor = u'red (named)'
62.1693 	EXP 	node2: pos = array([ 135.,    0.])
62.1693 	EXP 	node3: fillColor = u'yellow (named)'
62.1693 	EXP 	node3: pos = array([ 135.,  115.])
62.1693 	EXP 	node4: fillColor = u'blue (named)'
62.1693 	EXP 	node4: pos = array([ 250.,  115.])
62.1693 	EXP 	node5: fillColor = u'blue (named)'
62.1693 	EXP 	node5: pos = array([ 365.,  115.])
62.1693 	EXP 	robotF: pos = array([ 480.,  115.])
62.1693 	EXP 	whitebackground: autoDraw = True
62.1693 	EXP 	robotS: autoDraw = True
62.1693 	EXP 	node1: autoDraw = True
62.1693 	EXP 	node2: autoDraw = True
62.1693 	EXP 	node3: autoDraw = True
62.1693 	EXP 	node4: autoDraw = True
62.1693 	EXP 	node5: autoDraw = True
62.1693 	EXP 	robotF: autoDraw = True
62.1693 	EXP 	select1: autoDraw = True
62.1693 	EXP 	select2: autoDraw = True
62.1693 	EXP 	select3: autoDraw = True
62.1693 	EXP 	select4: autoDraw = True
62.1693 	EXP 	selection: autoDraw = True
62.1693 	EXP 	master: autoDraw = True
62.1693 	EXP 	sel: autoDraw = True
78.8076 	DATA 	Keypress: a
79.1449 	DATA 	Keypress: a
79.4412 	DATA 	Keypress: a
90.5755 	DATA 	Keypress: a
90.5784 	EXP 	New trial (rep=0, index=3): {u'n2col': u'yellow', u'n4col': u'yellow', u'n3col': u'green', u'r4': None, u'n1col': u'green', u'r1': None, u'r2': None, u'rs': u'LOC16', u'r3': None, u're': u'LOC10', u'n5col': u'blue', u'n1': u'LOC17', u'n2': u'LOC12', u'n3': u'LOC13', u'n4': u'LOC8', u'n5': u'LOC9'}
90.6056 	EXP 	whitebackground: autoDraw = False
90.6056 	EXP 	robotS: autoDraw = False
90.6056 	EXP 	node1: autoDraw = False
90.6056 	EXP 	node2: autoDraw = False
90.6056 	EXP 	node3: autoDraw = False
90.6056 	EXP 	node4: autoDraw = False
90.6056 	EXP 	node5: autoDraw = False
90.6056 	EXP 	robotF: autoDraw = False
90.6056 	EXP 	select1: autoDraw = False
90.6056 	EXP 	select2: autoDraw = False
90.6056 	EXP 	select3: autoDraw = False
90.6056 	EXP 	select4: autoDraw = False
90.6056 	EXP 	selection: autoDraw = False
90.6056 	EXP 	master: autoDraw = False
90.6056 	EXP 	sel: autoDraw = False
90.6056 	EXP 	robotS: pos = array([  20., -115.])
90.6056 	EXP 	node1: fillColor = u'green (named)'
90.6056 	EXP 	node1: pos = array([ 135., -115.])
90.6056 	EXP 	node2: fillColor = u'yellow (named)'
90.6056 	EXP 	node2: pos = array([ 135.,    0.])
90.6056 	EXP 	node3: fillColor = u'green (named)'
90.6056 	EXP 	node3: pos = array([ 250.,    0.])
90.6056 	EXP 	node4: fillColor = u'yellow (named)'
90.6056 	EXP 	node4: pos = array([ 250.,  115.])
90.6056 	EXP 	node5: fillColor = u'blue (named)'
90.6056 	EXP 	node5: pos = array([ 365.,  115.])
90.6056 	EXP 	robotF: pos = array([ 480.,  115.])
90.6056 	EXP 	whitebackground: autoDraw = True
90.6056 	EXP 	robotS: autoDraw = True
90.6056 	EXP 	node1: autoDraw = True
90.6056 	EXP 	node2: autoDraw = True
90.6056 	EXP 	node3: autoDraw = True
90.6056 	EXP 	node4: autoDraw = True
90.6056 	EXP 	node5: autoDraw = True
90.6056 	EXP 	robotF: autoDraw = True
90.6056 	EXP 	select1: autoDraw = True
90.6056 	EXP 	select2: autoDraw = True
90.6056 	EXP 	select3: autoDraw = True
90.6056 	EXP 	select4: autoDraw = True
90.6056 	EXP 	selection: autoDraw = True
90.6056 	EXP 	master: autoDraw = True
90.6056 	EXP 	sel: autoDraw = True
90.8591 	DATA 	Keypress: a
92.1759 	DATA 	Keypress: a
92.4420 	DATA 	Keypress: a
92.8424 	DATA 	Keypress: a
92.8557 	EXP 	whitebackground: autoDraw = False
92.8557 	EXP 	robotS: autoDraw = False
92.8557 	EXP 	node1: autoDraw = False
92.8557 	EXP 	node2: autoDraw = False
92.8557 	EXP 	node3: autoDraw = False
92.8557 	EXP 	node4: autoDraw = False
92.8557 	EXP 	node5: autoDraw = False
92.8557 	EXP 	robotF: autoDraw = False
92.8557 	EXP 	select1: autoDraw = False
92.8557 	EXP 	select2: autoDraw = False
92.8557 	EXP 	select3: autoDraw = False
92.8557 	EXP 	select4: autoDraw = False
92.8557 	EXP 	selection: autoDraw = False
92.8557 	EXP 	master: autoDraw = False
92.8557 	EXP 	sel: autoDraw = False
92.8557 	EXP 	Evaluation: autoDraw = True
92.8557 	EXP 	polygon: autoDraw = True
92.8557 	EXP 	polygon_2: autoDraw = True
92.8557 	EXP 	polygon_3: autoDraw = True
92.8557 	EXP 	polygon_4: autoDraw = True
94.0091 	DATA 	Keypress: escape
