7.0393 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='black', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x113338a10>, name='window1', pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.8455 	EXP 	Created sel = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-16.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=30, italic=False, name='sel', opacity=1.0, ori=0, pos=array([-450.,  300.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
7.8533 	EXP 	Created Evaluation = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=30, italic=False, name='Evaluation', opacity=1.0, ori=0, pos=array([   0.,  300.]), rgb=array([ 255.,  255.,  255.]), text=u'Is this pathway correct? \n', units='pix', win=Window(...), wrapWidth=500)
7.8596 	EXP 	Created polygon = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-2.0, fillColor='red', fillColorSpace='named', fillRGB=array([ 255.,    0.,    0.]), interpolate=True, lineColor='red', lineColorSpace='named', lineRGB=array([ 255.,    0.,    0.]), lineWidth=1, name='polygon', opacity=1.0, ori=array(0.0), pos=array([ 250.,    0.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.8673 	EXP 	Created polygon_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-3.0, fillColor='green', fillColorSpace='named', fillRGB=array([   0.,  128.,    0.]), interpolate=True, lineColor='green', lineColorSpace='named', lineRGB=array([   0.,  128.,    0.]), lineWidth=1, name='polygon_2', opacity=1.0, ori=array(0.0), pos=array([ 365., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.8723 	EXP 	Created polygon_3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor='blue', lineColorSpace='named', lineRGB=array([   0.,    0.,  255.]), lineWidth=1, name='polygon_3', opacity=1.0, ori=array(0.0), pos=array([ 135., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.8780 	EXP 	Created polygon_4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-5.0, fillColor='blue', fillColorSpace='named', fillRGB=array([   0.,    0.,  255.]), interpolate=True, lineColor='blue', lineColorSpace='named', lineRGB=array([   0.,    0.,  255.]), lineWidth=1, name='polygon_4', opacity=1.0, ori=array(0.0), pos=array([ 250., -115.]), size=array([ 100.,  100.]), units='pix', vertices=ndarray(...), win=Window(...))
7.8989 	EXP 	Created choice = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50, italic=False, name='choice', opacity=1.0, ori=0, pos=array([   0., -300.]), rgb=array([ 255.,  255.,  255.]), text=u"Press 'y' for Yes  \nPress 'n' for No", units='pix', win=Window(...), wrapWidth=500)
7.9102 	EXP 	Created thankyou = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50, italic=False, name='thankyou', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units='pix', win=Window(...), wrapWidth=500)
7.9217 	EXP 	welcome: autoDraw = True
9.9220 	EXP 	welcome: autoDraw = False
9.9220 	EXP 	welcome: autoDraw = False
9.9220 	EXP 	text: autoDraw = True
10.7821 	DATA 	Keypress: space
10.7908 	EXP 	Imported designs.xlsx as conditions, 4 conditions, 16 params
10.7911 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
10.7917 	EXP 	New trial (rep=0, index=0): {u'n2col': u'blue', u'n4col': u'yellow', u'n3col': u'blue', u'r4': u'd', u'n1col': u'red', u'r1': u'a', u'r2': u'b', u'rs': u'LOC21', u'r3': u'c', u're': u'LOC9', u'n5col': u'yellow', u'n1': u'LOC22', u'n2': u'LOC23', u'n3': u'LOC24', u'n4': u'LOC19', u'n5': u'LOC14'}
10.8220 	EXP 	text: autoDraw = False
10.8220 	EXP 	robotS: pos = array([  20., -230.])
10.8220 	EXP 	node1: fillColor = u'red (named)'
10.8220 	EXP 	node1: pos = array([ 135., -230.])
10.8220 	EXP 	node2: fillColor = u'blue (named)'
10.8220 	EXP 	node2: pos = array([ 250., -230.])
10.8220 	EXP 	node3: fillColor = u'blue (named)'
10.8220 	EXP 	node3: pos = array([ 365., -230.])
10.8220 	EXP 	node4: fillColor = u'yellow (named)'
10.8220 	EXP 	node4: pos = array([ 365., -115.])
10.8220 	EXP 	node5: fillColor = u'yellow (named)'
10.8220 	EXP 	node5: pos = array([ 365.,    0.])
10.8220 	EXP 	robotF: pos = array([ 365.,  115.])
10.8220 	EXP 	whitebackground: autoDraw = True
10.8220 	EXP 	robotS: autoDraw = True
10.8220 	EXP 	node1: autoDraw = True
10.8220 	EXP 	node2: autoDraw = True
10.8220 	EXP 	node3: autoDraw = True
10.8220 	EXP 	node4: autoDraw = True
10.8220 	EXP 	node5: autoDraw = True
10.8220 	EXP 	robotF: autoDraw = True
10.8220 	EXP 	select1: autoDraw = True
10.8220 	EXP 	select2: autoDraw = True
10.8220 	EXP 	select3: autoDraw = True
10.8220 	EXP 	select4: autoDraw = True
10.8220 	EXP 	selection: autoDraw = True
10.8220 	EXP 	master: autoDraw = True
10.8220 	EXP 	sel: autoDraw = True
26.0975 	DATA 	Keypress: space
28.2443 	DATA 	Keypress: a
28.8274 	DATA 	Keypress: a
30.3945 	DATA 	Keypress: a
37.9947 	DATA 	Keypress: a
37.9980 	EXP 	New trial (rep=0, index=1): {u'n2col': u'red', u'n4col': u'blue', u'n3col': u'red', u'r4': u'd', u'n1col': u'red', u'r1': u'a', u'r2': u'b', u'rs': u'LOC21', u'r3': u'c', u're': u'LOC3', u'n5col': u'blue', u'n1': u'LOC16', u'n2': u'LOC11', u'n3': u'LOC12', u'n4': u'LOC13', u'n5': u'LOC8'}
38.0249 	EXP 	whitebackground: autoDraw = False
38.0249 	EXP 	robotS: autoDraw = False
38.0249 	EXP 	node1: autoDraw = False
38.0249 	EXP 	node2: autoDraw = False
38.0249 	EXP 	node3: autoDraw = False
38.0249 	EXP 	node4: autoDraw = False
38.0249 	EXP 	node5: autoDraw = False
38.0249 	EXP 	robotF: autoDraw = False
38.0249 	EXP 	select1: autoDraw = False
38.0249 	EXP 	select2: autoDraw = False
38.0249 	EXP 	select3: autoDraw = False
38.0249 	EXP 	select4: autoDraw = False
38.0249 	EXP 	selection: autoDraw = False
38.0249 	EXP 	master: autoDraw = False
38.0249 	EXP 	sel: autoDraw = False
38.0249 	EXP 	robotS: pos = array([  20., -230.])
38.0249 	EXP 	node1: fillColor = u'red (named)'
38.0249 	EXP 	node1: pos = array([  20., -115.])
38.0249 	EXP 	node2: fillColor = u'red (named)'
38.0249 	EXP 	node2: pos = array([ 20.,   0.])
38.0249 	EXP 	node3: fillColor = u'red (named)'
38.0249 	EXP 	node3: pos = array([ 135.,    0.])
38.0249 	EXP 	node4: fillColor = u'blue (named)'
38.0249 	EXP 	node4: pos = array([ 250.,    0.])
38.0249 	EXP 	node5: fillColor = u'blue (named)'
38.0249 	EXP 	node5: pos = array([ 250.,  115.])
38.0249 	EXP 	robotF: pos = array([ 250.,  230.])
38.0249 	EXP 	whitebackground: autoDraw = True
38.0249 	EXP 	robotS: autoDraw = True
38.0249 	EXP 	node1: autoDraw = True
38.0249 	EXP 	node2: autoDraw = True
38.0249 	EXP 	node3: autoDraw = True
38.0249 	EXP 	node4: autoDraw = True
38.0249 	EXP 	node5: autoDraw = True
38.0249 	EXP 	robotF: autoDraw = True
38.0249 	EXP 	select1: autoDraw = True
38.0249 	EXP 	select2: autoDraw = True
38.0249 	EXP 	select3: autoDraw = True
38.0249 	EXP 	select4: autoDraw = True
38.0249 	EXP 	selection: autoDraw = True
38.0249 	EXP 	master: autoDraw = True
38.0249 	EXP 	sel: autoDraw = True
51.9625 	DATA 	Keypress: a
52.5631 	DATA 	Keypress: a
52.8114 	DATA 	Keypress: a
53.2129 	DATA 	Keypress: a
53.2150 	EXP 	New trial (rep=0, index=2): {u'n2col': u'green', u'n4col': u'yellow', u'n3col': u'blue', u'r4': u'd', u'n1col': u'green', u'r1': u'a', u'r2': u'b', u'rs': u'LOC22', u'r3': u'c', u're': u'LOC10', u'n5col': u'blue', u'n1': u'LOC17', u'n2': u'LOC12', u'n3': u'LOC7', u'n4': u'LOC8', u'n5': u'LOC9'}
53.2425 	EXP 	whitebackground: autoDraw = False
53.2425 	EXP 	robotS: autoDraw = False
53.2425 	EXP 	node1: autoDraw = False
53.2425 	EXP 	node2: autoDraw = False
53.2425 	EXP 	node3: autoDraw = False
53.2425 	EXP 	node4: autoDraw = False
53.2425 	EXP 	node5: autoDraw = False
53.2425 	EXP 	robotF: autoDraw = False
53.2425 	EXP 	select1: autoDraw = False
53.2425 	EXP 	select2: autoDraw = False
53.2425 	EXP 	select3: autoDraw = False
53.2425 	EXP 	select4: autoDraw = False
53.2425 	EXP 	selection: autoDraw = False
53.2425 	EXP 	master: autoDraw = False
53.2425 	EXP 	sel: autoDraw = False
53.2425 	EXP 	robotS: pos = array([ 135., -230.])
53.2425 	EXP 	node1: fillColor = u'green (named)'
53.2425 	EXP 	node1: pos = array([ 135., -115.])
53.2425 	EXP 	node2: fillColor = u'green (named)'
53.2425 	EXP 	node2: pos = array([ 135.,    0.])
53.2425 	EXP 	node3: fillColor = u'blue (named)'
53.2425 	EXP 	node3: pos = array([ 135.,  115.])
53.2425 	EXP 	node4: fillColor = u'yellow (named)'
53.2425 	EXP 	node4: pos = array([ 250.,  115.])
53.2425 	EXP 	node5: fillColor = u'blue (named)'
53.2425 	EXP 	node5: pos = array([ 365.,  115.])
53.2425 	EXP 	robotF: pos = array([ 480.,  115.])
53.2425 	EXP 	whitebackground: autoDraw = True
53.2425 	EXP 	robotS: autoDraw = True
53.2425 	EXP 	node1: autoDraw = True
53.2425 	EXP 	node2: autoDraw = True
53.2425 	EXP 	node3: autoDraw = True
53.2425 	EXP 	node4: autoDraw = True
53.2425 	EXP 	node5: autoDraw = True
53.2425 	EXP 	robotF: autoDraw = True
53.2425 	EXP 	select1: autoDraw = True
53.2425 	EXP 	select2: autoDraw = True
53.2425 	EXP 	select3: autoDraw = True
53.2425 	EXP 	select4: autoDraw = True
53.2425 	EXP 	selection: autoDraw = True
53.2425 	EXP 	master: autoDraw = True
53.2425 	EXP 	sel: autoDraw = True
54.5802 	DATA 	Keypress: a
54.7965 	DATA 	Keypress: a
55.0468 	DATA 	Keypress: a
55.5133 	DATA 	Keypress: a
55.5160 	EXP 	New trial (rep=0, index=3): {u'n2col': u'purple', u'n4col': u'yellow', u'n3col': u'blue', u'r4': None, u'n1col': u'green', u'r1': None, u'r2': None, u'rs': u'LOC16', u'r3': None, u're': u'LOC10', u'n5col': u'red', u'n1': u'LOC17', u'n2': u'LOC12', u'n3': u'LOC13', u'n4': u'LOC8', u'n5': u'LOC9'}
55.5434 	EXP 	whitebackground: autoDraw = False
55.5434 	EXP 	robotS: autoDraw = False
55.5434 	EXP 	node1: autoDraw = False
55.5434 	EXP 	node2: autoDraw = False
55.5434 	EXP 	node3: autoDraw = False
55.5434 	EXP 	node4: autoDraw = False
55.5434 	EXP 	node5: autoDraw = False
55.5434 	EXP 	robotF: autoDraw = False
55.5434 	EXP 	select1: autoDraw = False
55.5434 	EXP 	select2: autoDraw = False
55.5434 	EXP 	select3: autoDraw = False
55.5434 	EXP 	select4: autoDraw = False
55.5434 	EXP 	selection: autoDraw = False
55.5434 	EXP 	master: autoDraw = False
55.5434 	EXP 	sel: autoDraw = False
55.5434 	EXP 	robotS: pos = array([  20., -115.])
55.5434 	EXP 	node1: fillColor = u'green (named)'
55.5434 	EXP 	node1: pos = array([ 135., -115.])
55.5434 	EXP 	node2: fillColor = u'purple (named)'
55.5434 	EXP 	node2: pos = array([ 135.,    0.])
55.5434 	EXP 	node3: fillColor = u'blue (named)'
55.5434 	EXP 	node3: pos = array([ 250.,    0.])
55.5434 	EXP 	node4: fillColor = u'yellow (named)'
55.5434 	EXP 	node4: pos = array([ 250.,  115.])
55.5434 	EXP 	node5: fillColor = u'red (named)'
55.5434 	EXP 	node5: pos = array([ 365.,  115.])
55.5434 	EXP 	robotF: pos = array([ 480.,  115.])
55.5434 	EXP 	whitebackground: autoDraw = True
55.5434 	EXP 	robotS: autoDraw = True
55.5434 	EXP 	node1: autoDraw = True
55.5434 	EXP 	node2: autoDraw = True
55.5434 	EXP 	node3: autoDraw = True
55.5434 	EXP 	node4: autoDraw = True
55.5434 	EXP 	node5: autoDraw = True
55.5434 	EXP 	robotF: autoDraw = True
55.5434 	EXP 	select1: autoDraw = True
55.5434 	EXP 	select2: autoDraw = True
55.5434 	EXP 	select3: autoDraw = True
55.5434 	EXP 	select4: autoDraw = True
55.5434 	EXP 	selection: autoDraw = True
55.5434 	EXP 	master: autoDraw = True
55.5434 	EXP 	sel: autoDraw = True
59.8139 	DATA 	Keypress: a
60.2634 	DATA 	Keypress: a
60.4618 	DATA 	Keypress: a
391.7154 	DATA 	Keypress: escape
